time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,AtoBSpeed,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,BtoASpeed,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,AtoCSpeed,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,BtoCSpeed,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF,CtoCrightSpeed
1408,10,0.14204545454545456,0.55,9.144079885877318,12.444079885877319,9.144079885877318,12.444079885877319,22.030970311654873,0.1357142857142857,13.126975158556988,9.144079885877318,12.444079885877319,9.144079885877318,12.444079885877319,104.22316502319822,0.14265335235378032,2.7748149841316874,9.144079885877318,12.444079885877319,9.144079885877318,12.444079885877319,32.34283692089852,0.1931575196008553,12.684106870505257,9.144079885877318,12.444079885877319,9.144079885877318,12.444079885877319,22.218440678436714,0.13352272727272727,13.016214962406085,9.144079885877318,12.444079885877319,9.144079885877318,12.444079885877319,7.641188504874129,0.29048295454545453,12.893282234452988
1409,10,0.1426543647977289,0.55,10.0,10.0,10.0,10.0,25.125721244159816,0.13555713271823988,11.510117349058037,10.0,10.0,10.0,10.0,100.96039742960983,0.1426543647977289,2.8644895163138786,9.001426533523539,12.851426533523538,10.0,10.0,31.451452590985042,0.1931575196008553,13.04359468972786,9.001426533523539,12.851426533523538,10.0,10.0,21.90793666148587,0.13352272727272727,13.200695458847719,9.001426533523539,12.851426533523538,9.001426533523539,12.851426533523538,7.668795817534242,0.29048295454545453,12.846867010690247
1410,10,0.1425531914893617,0.55,9.857345635202272,10.40734563520227,9.857345635202272,10.40734563520227,23.676088933223177,0.13555713271823988,12.214855283559258,9.857345635202272,10.40734563520227,9.857345635202272,10.40734563520227,104.22126514817705,0.1426543647977289,2.7748655669150493,9.857345635202272,10.40734563520227,9.857345635202272,10.40734563520227,30.696499961310142,0.19290780141843972,13.364390093889087,9.857345635202272,10.40734563520227,9.857345635202272,10.40734563520227,21.887520864821507,0.13352272727272727,13.213008535142677,9.857345635202272,10.40734563520227,9.857345635202272,10.40734563520227,7.870489708044897,0.2907801418439716,12.517645490254163
1411,10,0.14245216158752658,0.55,9.714691270404542,10.814691270404543,9.714691270404542,10.814691270404543,22.079456152614704,0.13555713271823988,13.098148704435014,9.714691270404542,10.814691270404543,9.714691270404542,10.814691270404543,110.11131311707908,0.1426543647977289,2.6264331231115157,9.714691270404542,10.814691270404543,9.714691270404542,10.814691270404543,33.18968079203604,0.19290780141843972,12.360468380835956,9.714691270404542,10.814691270404543,9.714691270404542,10.814691270404543,22.08579696542789,0.13352272727272727,13.094388237503978,9.714691270404542,10.814691270404543,9.714691270404542,10.814691270404543,7.250998338415359,0.29128277817150955,13.587094549180474
1412,10,0.1423512747875354,0.55,9.572036905606813,11.222036905606814,9.572036905606813,11.222036905606814,21.49637088994965,0.13555713271823988,13.453433674016656,9.572036905606813,11.222036905606814,9.572036905606813,11.222036905606814,114.57822395210376,0.1426543647977289,2.5240398220947466,9.572036905606813,11.222036905606814,9.572036905606813,11.222036905606814,32.456724985215416,0.19290780141843972,12.639599349190998,9.572036905606813,11.222036905606814,9.572036905606813,11.222036905606814,21.88352170750735,0.13352272727272727,13.215423178472557,9.572036905606813,11.222036905606814,9.572036905606813,11.222036905606814,7.209083013476306,0.29128277817150955,13.666093151629902
1413,10,0.14225053078556263,0.55,9.429382540809085,11.629382540809084,9.429382540809085,11.629382540809084,22.139328715867567,0.13555713271823988,13.062726684785448,9.429382540809085,11.629382540809084,9.429382540809085,11.629382540809084,125.55521963574714,0.1426543647977289,2.3033689944472937,9.429382540809085,11.629382540809084,9.429382540809085,11.629382540809084,31.7227018057041,0.19290780141843972,12.932063684633388,9.429382540809085,11.629382540809084,9.429382540809085,11.629382540809084,22.06952377757654,0.13352272727272727,13.104043517868655,9.429382540809085,11.629382540809084,9.429382540809085,11.629382540809084,7.531901268743415,0.29128277817150955,13.080362644800918
1414,10,0.14214992927864215,0.55,9.286728176011355,12.036728176011355,9.286728176011355,12.036728176011355,23.652421473457967,0.13555713271823988,12.227077905090246,9.286728176011355,12.036728176011355,9.286728176011355,12.036728176011355,107.5469210332338,0.1426543647977289,2.689058851909227,9.286728176011355,12.036728176011355,9.286728176011355,12.036728176011355,31.25589359355699,0.19290780141843972,13.125204652109701,9.286728176011355,12.036728176011355,9.286728176011355,12.036728176011355,22.081854019918264,0.13352272727272727,13.096726377193505,9.286728176011355,12.036728176011355,9.286728176011355,12.036728176011355,7.268784793090008,0.29128277817150955,13.55384741802467
1415,10,0.1420494699646643,0.55,9.144073811213627,12.444073811213627,9.144073811213627,12.444073811213627,23.45678640409152,0.13555713271823988,12.329054586503606,9.144073811213627,12.444073811213627,9.144073811213627,12.444073811213627,106.31959003306675,0.1426543647977289,2.720100782085927,9.144073811213627,12.444073811213627,9.144073811213627,12.444073811213627,31.40834188259658,0.19290780141843972,13.061498169290966,9.144073811213627,12.444073811213627,9.144073811213627,12.444073811213627,21.196498893153503,0.13352272727272727,13.643762654284947,9.144073811213627,12.444073811213627,9.144073811213627,12.444073811213627,7.370133212744132,0.29128277817150955,13.367465303021017
1416,10,0.1419491525423729,0.55,9.001419446415898,12.851419446415898,9.001419446415898,12.851419446415898,22.828541877626048,0.13559322033898305,12.668351818100177,9.001419446415898,12.851419446415898,9.001419446415898,12.851419446415898,115.70296824624658,0.1426543647977289,2.4995037239192146,9.001419446415898,12.851419446415898,9.001419446415898,12.851419446415898,30.997011950015693,0.19279661016949154,13.234824074705443,9.001419446415898,12.851419446415898,9.001419446415898,12.851419446415898,21.842196708695706,0.13347457627118645,13.240426494504792,9.001419446415898,12.851419446415898,9.001419446415898,12.851419446415898,7.453959574629566,0.2909604519774011,13.217136343927123
1417,11,0.14255469301340862,0.55,11.0,11.0,11.0,11.0,21.982902990982385,0.13559322033898305,13.1556783068475,11.0,11.0,11.0,11.0,106.85346601554704,0.14255469301340862,2.7065102404625954,8.858765081618168,13.258765081618169,11.0,11.0,30.392981852547642,0.19279661016949154,13.497852957972016,8.858765081618168,13.258765081618169,11.0,11.0,21.82178205841614,0.13347457627118645,13.252813139908637,8.858765081618168,13.258765081618169,8.858765081618168,13.258765081618169,7.492475394422322,0.2909604519774011,13.149192331461236
1418,11,0.14245416078984485,0.55,10.857445306986591,11.407445306986592,10.857445306986591,11.407445306986592,22.118215924442957,0.13559322033898305,13.075195621017677,10.857445306986591,11.407445306986592,10.857445306986591,11.407445306986592,119.62703510787316,0.14255469301340862,2.4175137312332047,10.857445306986591,11.407445306986592,10.857445306986591,11.407445306986592,30.795741338949107,0.19279661016949154,13.32132243496754,10.857445306986591,11.407445306986592,10.857445306986591,11.407445306986592,21.914912529134014,0.13347457627118645,13.196493466060298,10.857445306986591,11.407445306986592,10.857445306986591,11.407445306986592,7.307226929964126,0.2912552891396333,13.48254282291513
1419,11,0.142353770260747,0.55,10.714890613973182,11.814890613973184,10.714890613973182,11.814890613973184,22.201658212510807,0.13559322033898305,13.026054055594528,10.714890613973182,11.814890613973184,10.714890613973182,11.814890613973184,121.56931456102588,0.14255469301340862,2.3788897802399482,10.714890613973182,11.814890613973184,10.714890613973182,11.814890613973184,32.989414596702204,0.19279661016949154,12.435504085635086,10.714890613973182,11.814890613973184,10.714890613973182,11.814890613973184,22.259302968328285,0.13347457627118645,12.992320577669888,10.714890613973182,11.814890613973184,10.714890613973182,11.814890613973184,7.250313246484805,0.2912552891396333,13.588378412169405
1420,11,0.14225352112676057,0.55,10.572335920959775,12.222335920959775,10.572335920959775,12.222335920959775,21.821406745668433,0.13559322033898305,13.253041078912405,10.572335920959775,12.222335920959775,10.572335920959775,12.222335920959775,101.45040409818007,0.14255469301340862,2.850653997593963,10.572335920959775,12.222335920959775,10.572335920959775,12.222335920959775,32.779609830667084,0.19295774647887323,12.515097102107617,10.572335920959775,12.222335920959775,10.572335920959775,12.222335920959775,21.8946343178871,0.13347457627118645,13.208715697239775,10.572335920959775,12.222335920959775,10.572335920959775,12.222335920959775,7.805779164192214,0.2912552891396333,12.621417789007538
1421,11,0.14215341308937368,0.55,10.429781227946366,12.629781227946365,10.429781227946366,12.629781227946365,21.506488232165612,0.13559322033898305,13.44710474709049,10.429781227946366,12.629781227946365,10.429781227946366,12.629781227946365,101.65746159394077,0.14255469301340862,2.8448477412821567,10.429781227946366,12.629781227946365,10.429781227946366,12.629781227946365,32.18269374379608,0.19295774647887323,12.747223811216324,10.429781227946366,12.629781227946365,10.429781227946366,12.629781227946365,21.864860226531217,0.13347457627118645,13.226702435036811,10.429781227946366,12.629781227946365,10.429781227946366,12.629781227946365,7.210156744593405,0.2912552891396333,13.664058007320856
1422,10,0.14275668073136427,0.55,10.287226534932957,10.0,10.287226534932957,10.0,24.898225398728783,0.13559322033898305,11.615285642597064,10.287226534932957,10.0,10.287226534932957,10.0,100.7231207071966,0.14275668073136427,2.8712374871774284,10.287226534932957,13.037226534932957,10.287226534932957,10.0,31.915087455617478,0.19295774647887323,12.854108595832544,10.287226534932957,13.037226534932957,10.287226534932957,10.0,21.694986466460232,0.13361462728551335,13.330268744213974,10.287226534932957,13.037226534932957,10.287226534932957,13.037226534932957,7.257191319167965,0.2912552891396333,13.575499896190596
1423,10,0.1426563598032326,0.55,10.144671841919548,10.407243319268636,10.144671841919548,10.407243319268636,25.781897792158833,0.13562895291637386,11.217172697347195,10.144671841919548,10.407243319268636,10.144671841919548,10.407243319268636,100.90194594898058,0.14275668073136427,2.866148886228906,10.144671841919548,13.444671841919549,10.144671841919548,10.407243319268636,33.140274536929034,0.19295774647887323,12.3788956407968,10.144671841919548,13.444671841919549,10.144671841919548,10.407243319268636,22.03458642804168,0.13361462728551335,13.124820878505709,10.144671841919548,13.444671841919549,10.144671841919548,13.444671841919549,7.585943482861973,0.2912552891396333,12.98717822279781
1424,10,0.1425561797752809,0.55,10.00211714890614,10.814486638537272,10.00211714890614,10.814486638537272,23.17168496307942,0.13562895291637386,12.480749693464091,10.00211714890614,10.814486638537272,10.00211714890614,10.814486638537272,102.47359509259731,0.14275668073136427,2.8221904358744587,10.00211714890614,13.85211714890614,10.00211714890614,10.814486638537272,33.623655736132264,0.1931179775280899,12.200933866901112,10.00211714890614,13.85211714890614,10.00211714890614,10.814486638537272,22.052867512819923,0.13361462728551335,13.11394084383268,10.00211714890614,13.85211714890614,10.00211714890614,13.85211714890614,7.794230260927201,0.2907303370786517,12.640119255121936
1425,10,0.1424561403508772,0.55,9.859562455892732,11.221729957805907,9.859562455892732,11.221729957805907,22.443390137642428,0.13562895291637386,12.885753811094204,9.859562455892732,11.221729957805907,9.859562455892732,11.221729957805907,113.0157116091733,0.14275668073136427,2.558936238884206,9.859562455892732,14.25956245589273,9.859562455892732,11.221729957805907,32.703155017929355,0.1931179775280899,12.544355423049788,9.859562455892732,14.25956245589273,9.859562455892732,11.221729957805907,21.838489549547546,0.13361462728551335,13.242674102705593,9.859562455892732,14.25956245589273,9.859562455892732,14.25956245589273,7.8793521831628235,0.2907303370786517,12.503565992458713
1426,10,0.1423562412342216,0.55,9.717007762879323,11.628973277074543,9.717007762879323,11.628973277074543,22.572683750091468,0.13562895291637386,12.811945766033608,9.717007762879323,11.628973277074543,9.717007762879323,11.628973277074543,124.97771378660843,0.14275668073136427,2.3140125646224474,9.717007762879323,14.667007762879322,9.717007762879323,11.628973277074543,34.49104413640726,0.1931179775280899,11.894102085676447,9.717007762879323,14.667007762879322,9.717007762879323,11.628973277074543,22.295124565090127,0.13361462728551335,12.97144580447115,9.717007762879323,14.667007762879322,9.717007762879323,14.667007762879322,7.570039593571465,0.2907303370786517,13.014462973702797
1427,10,0.14225648213034336,0.55,9.574453069865914,12.036216596343179,9.574453069865914,12.036216596343179,21.502500910746665,0.13562895291637386,13.449598314187801,9.574453069865914,12.036216596343179,9.574453069865914,12.036216596343179,101.63113346568612,0.14275668073136427,2.8455847154124583,9.574453069865914,15.074453069865914,9.574453069865914,12.036216596343179,33.181192966461786,0.1931179775280899,12.363630217112872,9.574453069865914,15.074453069865914,9.574453069865914,12.036216596343179,22.14439742004858,0.13361462728551335,13.05973671417994,9.574453069865914,15.074453069865914,9.574453069865914,15.074453069865914,7.474703482638852,0.2907303370786517,13.180455951039107
1428,10,0.14215686274509803,0.55,9.431898376852505,12.443459915611815,9.431898376852505,12.443459915611815,21.79043246071288,0.13562895291637386,13.271879781248671,9.431898376852505,12.443459915611815,9.431898376852505,12.443459915611815,109.79826455375677,0.14275668073136427,2.6339214119218513,9.431898376852505,15.481898376852506,9.431898376852505,12.443459915611815,33.25108606868115,0.19327731092436976,12.33764211949759,9.431898376852505,15.481898376852506,9.431898376852505,12.443459915611815,21.41657925070996,0.13361462728551335,13.503557062709396,9.431898376852505,15.481898376852506,9.431898376852505,15.481898376852506,7.397796592017391,0.29061624649859946,13.317478897204097
1429,10,0.14275717284814557,0.55,10.0,10.0,10.0,10.0,21.36005658832375,0.13562895291637386,13.539289973514776,10.0,10.0,10.0,10.0,99.72770150058524,0.14275717284814557,2.899896374311834,9.289343683839096,12.85070323488045,10.0,10.0,31.38417619046252,0.19327731092436976,13.0715554714694,9.289343683839096,12.85070323488045,10.0,10.0,22.885567246174695,0.13361462728551335,12.636785310547177,9.289343683839096,12.85070323488045,9.289343683839096,12.85070323488045,7.718453750996995,0.29061624649859946,12.76421459249842
1430,10,0.14265734265734265,0.55,9.857242827151854,10.407242827151855,9.857242827151854,10.407242827151855,24.749083673699168,0.13562895291637386,11.685281112340034,9.857242827151854,10.407242827151855,9.857242827151854,10.407242827151855,104.47553525361373,0.14275717284814557,2.7681121642303026,9.857242827151854,10.407242827151855,9.857242827151854,10.407242827151855,31.466807732770874,0.19327731092436976,13.03722968926265,9.857242827151854,10.407242827151855,9.857242827151854,10.407242827151855,21.728094138447158,0.13361462728551335,13.309957060995513,9.857242827151854,10.407242827151855,9.857242827151854,10.407242827151855,7.636920341557996,0.2909090909090909,12.900488101713142
1431,10,0.14255765199161424,0.55,9.71448565430371,10.81448565430371,9.71448565430371,10.81448565430371,25.133377449676125,0.13556953179594688,11.506611102270567,9.71448565430371,10.81448565430371,9.71448565430371,10.81448565430371,102.00336503031393,0.14275717284814557,2.835200582981296,9.71448565430371,10.81448565430371,9.71448565430371,10.81448565430371,33.70871227335361,0.19327731092436976,12.17014748808101,9.71448565430371,10.81448565430371,9.71448565430371,10.81448565430371,21.35771710561835,0.1334730957372467,13.540773040950299,9.71448565430371,10.81448565430371,9.71448565430371,10.81448565430371,7.380420751664761,0.2909090909090909,13.348832446683664
1432,10,0.1424581005586592,0.55,9.571728481455564,11.221728481455564,9.571728481455564,11.221728481455564,23.885934983453943,0.13556953179594688,12.107543631862521,9.571728481455564,11.221728481455564,9.571728481455564,11.221728481455564,112.75793868474261,0.14275717284814557,2.564786154955952,9.571728481455564,11.221728481455564,9.571728481455564,11.221728481455564,33.11766232154026,0.19327731092436976,12.387347754710733,9.571728481455564,11.221728481455564,9.571728481455564,11.221728481455564,21.688746527536285,0.1334730957372467,13.334103915725526,9.571728481455564,11.221728481455564,9.571728481455564,11.221728481455564,7.6250124862519835,0.29120111731843573,12.920634579632898
1433,10,0.1423586880669923,0.55,9.428971308607418,11.628971308607419,9.428971308607418,11.628971308607419,22.091670187837313,0.13556953179594688,13.090907004361336,9.428971308607418,11.628971308607419,9.428971308607418,11.628971308607419,131.15095193058613,0.14275717284814557,2.2050926489124074,9.428971308607418,11.628971308607419,9.428971308607418,11.628971308607419,33.05768749331482,0.19327731092436976,12.409821469906564,9.428971308607418,11.628971308607419,9.428971308607418,11.628971308607419,22.177962843398554,0.1334730957372467,13.039971346425205,9.428971308607418,11.628971308607419,9.428971308607418,11.628971308607419,7.69211628440367,0.29120111731843573,12.807918699793518
1434,10,0.14225941422594143,0.55,9.286214135759272,12.036214135759273,9.286214135759272,12.036214135759273,21.11067568296299,0.13556953179594688,13.699229922488643,9.286214135759272,12.036214135759273,9.286214135759272,12.036214135759273,104.69906439168508,0.14275717284814557,2.7622023337103236,9.286214135759272,12.036214135759273,9.286214135759272,12.036214135759273,32.534530659712814,0.19327731092436976,12.609372002037087,9.286214135759272,12.036214135759273,9.286214135759272,12.036214135759273,22.051971680148792,0.1334730957372467,13.114473580624908,9.286214135759272,12.036214135759273,9.286214135759272,12.036214135759273,7.687621341171952,0.29120111731843573,12.815407474918757
1435,10,0.1421602787456446,0.55,9.143456962911127,12.443456962911126,9.143456962911127,12.443456962911126,21.852563888722724,0.13556953179594688,13.234145040035559,9.143456962911127,12.443456962911126,9.143456962911127,12.443456962911126,105.08672599239655,0.14275717284814557,2.7520126568690015,9.143456962911127,12.443456962911126,9.143456962911127,12.443456962911126,31.186456851009943,0.19327731092436976,13.154427960825398,9.143456962911127,12.443456962911126,9.143456962911127,12.443456962911126,22.03455098167472,0.1334730957372467,13.124841992038613,9.143456962911127,12.443456962911126,9.143456962911127,12.443456962911126,7.121489767045285,0.29120111731843573,13.83418402928859
1436,10,0.14275766016713093,0.55,10.0,10.0,10.0,10.0,25.653048855220778,0.13579387186629527,11.273513789030323,10.0,10.0,10.0,10.0,105.51515122125086,0.14275766016713093,2.7408386061409047,9.000699790062981,12.850699790062981,10.0,10.0,31.463279471464585,0.19289693593314763,13.038691671415387,9.000699790062981,12.850699790062981,10.0,10.0,21.431365518359346,0.1334730957372467,13.494240474423085,9.000699790062981,12.850699790062981,9.000699790062981,12.850699790062981,7.496487808638632,0.29108635097493035,13.142154368138872
1437,10,0.14265831593597772,0.55,9.857242339832869,10.40724233983287,9.857242339832869,10.40724233983287,24.628598349081592,0.13579387186629527,11.742446561551253,9.857242339832869,10.40724233983287,9.857242339832869,10.40724233983287,101.09663485740127,0.14275766016713093,2.860629341500062,8.857942617214835,13.257942617214836,9.857242339832869,10.40724233983287,30.540900179939833,0.19289693593314763,13.432478989910644,8.857942617214835,13.257942617214836,9.857242339832869,10.40724233983287,21.65587985865822,0.1334730957372467,13.354340802014338,8.857942617214835,13.257942617214836,8.857942617214835,13.257942617214836,7.369912237176657,0.29108635097493035,13.367866106061266
1438,10,0.14255910987482615,0.55,9.714484679665738,10.814484679665739,9.714484679665738,10.814484679665739,24.504918230191592,0.13579387186629527,11.801712508621534,9.714484679665738,10.814484679665739,9.714484679665738,10.814484679665739,105.46047896266305,0.14275766016713093,2.7422594970613363,8.71518544436669,13.66518544436669,9.714484679665738,10.814484679665739,33.36592367358083,0.1933240611961057,12.295178878108757,8.71518544436669,13.66518544436669,9.714484679665738,10.814484679665739,21.853727738659618,0.1334730957372467,13.233440237676259,8.71518544436669,13.66518544436669,8.71518544436669,13.66518544436669,7.333006782477104,0.29108635097493035,13.435143716956954
1439,10,0.14246004169562196,0.55,9.571727019498606,11.221727019498607,9.571727019498606,11.221727019498607,22.678254808034144,0.13579387186629527,12.752304021980834,9.571727019498606,11.221727019498607,9.571727019498606,11.221727019498607,119.47375521056799,0.14275766016713093,2.420615301580635,8.572428271518545,14.072428271518545,9.571727019498606,11.221727019498607,33.75636755392457,0.1933240611961057,12.152966380184614,8.572428271518545,14.072428271518545,9.571727019498606,11.221727019498607,21.77322893268307,0.13342599027102153,13.282366198147647,8.572428271518545,14.072428271518545,8.572428271518545,14.072428271518545,7.457659365675491,0.29117442668519805,13.21057924064575
1440,10,0.1423611111111111,0.55,9.428969359331477,11.628969359331476,9.428969359331477,11.628969359331476,21.87457500077021,0.13579387186629527,13.220828289912703,9.428969359331477,11.628969359331476,9.428969359331477,11.628969359331476,123.75158609645725,0.14275766016713093,2.33693974455071,8.429671098670399,14.479671098670398,9.428969359331477,11.628969359331476,32.54863388649481,0.1933240611961057,12.603908398447965,8.429671098670399,14.479671098670398,9.428969359331477,11.628969359331476,22.43050605714798,0.13342599027102153,12.893155386828198,8.429671098670399,14.479671098670398,8.429671098670399,14.479671098670398,7.330312283312508,0.29117442668519805,13.440082249194385
1441,10,0.14226231783483692,0.55,9.286211699164346,12.036211699164346,9.286211699164346,12.036211699164346,21.921855049315745,0.13579387186629527,13.19231421562688,9.286211699164346,12.036211699164346,9.286211699164346,12.036211699164346,106.37146899076822,0.14275766016713093,2.718774148217311,9.286211699164346,12.036211699164346,9.286211699164346,12.036211699164346,31.709334916831178,0.1933240611961057,12.937515122155602,9.286211699164346,12.036211699164346,9.286211699164346,12.036211699164346,21.301378325791028,0.13342599027102153,13.576586246057415,9.286211699164346,12.036211699164346,9.286211699164346,12.036211699164346,7.511314691436098,0.29117442668519805,13.116212546962778
1442,10,0.1421636615811373,0.55,9.143454038997215,12.443454038997215,9.143454038997215,12.443454038997215,21.635969339242237,0.13579387186629527,13.366630145637318,9.143454038997215,12.443454038997215,9.143454038997215,12.443454038997215,111.60246038652005,0.14275766016713093,2.5913407195360643,9.143454038997215,12.443454038997215,9.143454038997215,12.443454038997215,32.97559858090217,0.1933240611961057,12.440714275239591,9.143454038997215,12.443454038997215,9.143454038997215,12.443454038997215,21.978547185961034,0.13342599027102153,13.15828555696023,9.143454038997215,12.443454038997215,9.143454038997215,12.443454038997215,7.5337717498306365,0.29117442668519805,13.077115058896599
1443,10,0.14206514206514206,0.55,9.000696378830083,12.850696378830083,9.000696378830083,12.850696378830083,21.60785353480969,0.13579387186629527,13.384022597807151,9.000696378830083,12.850696378830083,9.000696378830083,12.850696378830083,107.43595659702297,0.14275766016713093,2.69183622653213,9.000696378830083,12.850696378830083,9.000696378830083,12.850696378830083,32.75125038317604,0.19334719334719336,12.525933978103497,9.000696378830083,12.850696378830083,9.000696378830083,12.850696378830083,21.83759979857281,0.13342599027102153,13.243213662103129,9.000696378830083,12.850696378830083,9.000696378830083,12.850696378830083,7.34889346876736,0.29117442668519805,13.406099900441866
1444,11,0.14265927977839335,0.55,11.0,11.0,11.0,11.0,24.582565217925765,0.13579387186629527,11.764435380776026,11.0,11.0,11.0,11.0,111.007727304155,0.14265927977839335,2.6052240418147474,8.857938718662952,13.257938718662952,11.0,11.0,32.60059703415777,0.19334719334719336,12.5838186205659,8.857938718662952,13.257938718662952,8.857938718662952,13.257938718662952,22.390720199777512,0.13342599027102153,12.91606511178116,8.857938718662952,13.257938718662952,8.857938718662952,13.257938718662952,7.645528401359513,0.29085872576177285,12.885963510707953
1445,11,0.14256055363321798,0.55,10.857340720221607,11.407340720221606,10.857340720221607,11.407340720221606,24.781742490331936,0.1356401384083045,11.669881571597523,10.857340720221607,11.407340720221606,10.857340720221607,11.407340720221606,121.90598275915288,0.14265927977839335,2.3723199916395115,10.857340720221607,11.407340720221606,10.857340720221607,11.407340720221606,31.029447897652563,0.19334719334719336,13.22098934383668,10.857340720221607,11.407340720221606,8.715181058495821,13.665181058495822,21.61880465957535,0.13342599027102153,13.377242847324041,8.715181058495821,13.665181058495822,10.857340720221607,11.407340720221606,7.24913449248288,0.29085872576177285,13.590587966351304
1446,11,0.14246196403872752,0.55,10.714681440443213,11.814681440443213,10.714681440443213,11.814681440443213,24.021553646373757,0.1356401384083045,12.03918798331585,10.714681440443213,11.814681440443213,10.714681440443213,11.814681440443213,117.13639326816809,0.14265927977839335,2.4689167211928345,10.714681440443213,11.814681440443213,10.714681440443213,11.814681440443213,33.09852900493791,0.19334719334719336,12.394508527517855,10.714681440443213,11.814681440443213,10.714681440443213,11.814681440443213,21.841457301570014,0.1334716459197787,13.240874727677243,10.714681440443213,11.814681440443213,10.714681440443213,11.814681440443213,7.597613701104439,0.29114799446749656,12.967229432272726
1447,11,0.14236351071181755,0.55,10.57202216066482,12.222022160664821,10.57202216066482,12.222022160664821,23.23171383877517,0.1356401384083045,12.448500442412787,10.57202216066482,12.222022160664821,10.57202216066482,12.222022160664821,129.55927775181087,0.14265927977839335,2.2321828665485732,10.57202216066482,12.222022160664821,10.57202216066482,12.222022160664821,33.19837550139942,0.19334719334719336,12.357231153756517,10.57202216066482,12.222022160664821,10.57202216066482,12.222022160664821,22.052854426171976,0.1334716459197787,13.11394862593307,10.57202216066482,12.222022160664821,10.57202216066482,12.222022160664821,7.4488688798446665,0.29114799446749656,13.226169179400895
1448,11,0.14226519337016574,0.55,10.429362880886426,12.629362880886427,10.429362880886426,12.629362880886427,22.530051853525762,0.1356401384083045,12.836188832594393,10.429362880886426,12.629362880886427,10.429362880886426,12.629362880886427,102.28482409041014,0.14265927977839335,2.8273989086042173,10.429362880886426,12.629362880886427,10.429362880886426,12.629362880886427,32.411907734030656,0.19334719334719336,12.657076632649776,10.429362880886426,12.629362880886427,10.429362880886426,12.629362880886427,21.914663093658593,0.1334716459197787,13.196643670223033,10.429362880886426,12.629362880886427,10.429362880886426,12.629362880886427,7.456074824755988,0.29114799446749656,13.213386710241902
1449,11,0.14216701173222912,0.55,10.286703601108034,13.036703601108034,10.286703601108034,13.036703601108034,21.74404374459281,0.1356401384083045,13.300193993213277,10.286703601108034,13.036703601108034,10.286703601108034,13.036703601108034,112.8820755662784,0.14265927977839335,2.5619656491007468,10.286703601108034,13.036703601108034,10.286703601108034,13.036703601108034,31.468708342052594,0.19334719334719336,13.036442282309496,10.286703601108034,13.036703601108034,10.286703601108034,13.036703601108034,21.868509982649105,0.1334716459197787,13.224494957793503,10.286703601108034,13.036703601108034,10.286703601108034,13.036703601108034,7.195968772416454,0.29114799446749656,13.690998823903502
1450,11,0.14206896551724138,0.55,10.14404432132964,13.44404432132964,10.14404432132964,13.44404432132964,24.332790732553633,0.1356401384083045,11.885196530831692,10.14404432132964,13.44404432132964,10.14404432132964,13.44404432132964,109.48419764523909,0.14265927977839335,2.641477091854779,10.14404432132964,13.44404432132964,10.14404432132964,13.44404432132964,31.33831393189466,0.19334719334719336,13.090685124016103,10.14404432132964,13.44404432132964,10.14404432132964,13.44404432132964,22.085717805928144,0.1334716459197787,13.094435170333213,10.14404432132964,13.44404432132964,10.14404432132964,13.44404432132964,7.502644976316508,0.29114799446749656,13.13136904531624
1451,10,0.14266023432115782,0.55,10.001385041551247,10.0,10.001385041551247,10.0,23.843646903629356,0.1356401384083045,12.129017057201072,10.001385041551247,10.0,10.001385041551247,10.0,108.08822428775206,0.14266023432115782,2.675592109183817,10.001385041551247,13.851385041551247,10.001385041551247,10.0,31.24452716425343,0.19297036526533426,13.129979463070631,10.001385041551247,13.851385041551247,10.001385041551247,10.0,21.294654668342723,0.1334716459197787,13.580872970432972,10.001385041551247,13.851385041551247,10.001385041551247,13.851385041551247,7.372581658391887,0.29083390764989664,13.363025947343559
1452,10,0.14256198347107438,0.55,9.858725761772853,10.407339765678842,9.858725761772853,10.407339765678842,22.934836390374134,0.1356401384083045,12.609638677055429,9.858725761772853,10.407339765678842,9.858725761772853,10.407339765678842,114.16434305480416,0.14266023432115782,2.5331902436575193,9.858725761772853,10.407339765678842,9.858725761772853,10.407339765678842,31.385800783237414,0.19297036526533426,13.07087886121745,9.858725761772853,10.407339765678842,9.858725761772853,10.407339765678842,21.8535100401318,0.1334716459197787,13.2335720654903,9.858725761772853,10.407339765678842,9.858725761772853,10.407339765678842,7.6498184993105305,0.29083390764989664,12.878736928056462
1453,10,0.14246386785960083,0.55,9.71606648199446,10.814679531357685,9.71606648199446,10.814679531357685,21.899585828086057,0.13558155540261527,13.205729198271099,9.71606648199446,10.814679531357685,9.71606648199446,10.814679531357685,117.69446577492488,0.14266023432115782,2.457209844964646,9.71606648199446,10.814679531357685,9.71606648199446,10.814679531357685,33.31258473951336,0.19297036526533426,12.314865484256414,9.71606648199446,10.814679531357685,9.71606648199446,10.814679531357685,21.08235583448349,0.13351686166551963,13.717632045986443,9.71606648199446,10.814679531357685,9.71606648199446,10.814679531357685,7.388660851716371,0.29083390764989664,13.33394534912426
